Time	zeta=0.000035	zeta=0.002	zeta=0.004	zeta=0.015	zeta=0.023	zeta=0.052	zeta=0.08	zeta=0.31
1.940000e+02	4.990372e-01	4.663724e-01	4.322254e-01	2.908588e-01	2.212679e-01	1.007635e-01	5.633685e-02	6.165550e-03
1.950000e+02	4.990372e-01	4.663725e-01	4.322255e-01	2.908594e-01	2.212686e-01	1.007639e-01	5.633702e-02	6.165553e-03
1.960000e+02	4.990372e-01	4.663725e-01	4.322256e-01	2.908599e-01	2.212692e-01	1.007643e-01	5.633718e-02	6.165556e-03
1.970000e+02	4.990372e-01	4.663726e-01	4.322258e-01	2.908604e-01	2.212698e-01	1.007647e-01	5.633735e-02	6.165559e-03
1.980000e+02	4.990372e-01	4.663726e-01	4.322259e-01	2.908608e-01	2.212704e-01	1.007650e-01	5.633750e-02	6.165563e-03
1.990000e+02	4.990372e-01	4.663726e-01	4.322260e-01	2.908613e-01	2.212710e-01	1.007654e-01	5.633765e-02	6.165565e-03
2.000000e+02	4.990372e-01	4.663727e-01	4.322260e-01	2.908617e-01	2.212715e-01	1.007657e-01	5.633779e-02	6.165568e-03
2.010000e+02	4.990372e-01	4.663727e-01	4.322261e-01	2.908621e-01	2.212721e-01	1.007660e-01	5.633793e-02	6.165571e-03
2.020000e+02	4.990372e-01	4.663727e-01	4.322262e-01	2.908625e-01	2.212726e-01	1.007663e-01	5.633807e-02	6.165574e-03
2.030000e+02	4.990372e-01	4.663728e-01	4.322263e-01	2.908628e-01	2.212730e-01	1.007666e-01	5.633820e-02	6.165576e-03
2.040000e+02	4.990372e-01	4.663728e-01	4.322264e-01	2.908632e-01	2.212735e-01	1.007669e-01	5.633832e-02	6.165579e-03
2.050000e+02	4.990372e-01	4.663728e-01	4.322264e-01	2.908635e-01	2.212739e-01	1.007672e-01	5.633845e-02	6.165581e-03
2.060000e+02	4.990372e-01	4.663729e-01	4.322265e-01	2.908638e-01	2.212743e-01	1.007675e-01	5.633856e-02	6.165584e-03
2.070000e+02	4.990372e-01	4.663729e-01	4.322265e-01	2.908641e-01	2.212747e-01	1.007677e-01	5.633868e-02	6.165586e-03
2.080000e+02	4.990372e-01	4.663729e-01	4.322266e-01	2.908644e-01	2.212751e-01	1.007680e-01	5.633878e-02	6.165588e-03
2.090000e+02	4.990372e-01	4.663729e-01	4.322266e-01	2.908647e-01	2.212755e-01	1.007682e-01	5.633889e-02	6.165590e-03
2.100000e+02	4.990372e-01	4.663729e-01	4.322267e-01	2.908649e-01	2.212758e-01	1.007684e-01	5.633899e-02	6.165592e-03
2.110000e+02	4.990372e-01	4.663730e-01	4.322267e-01	2.908652e-01	2.212761e-01	1.007687e-01	5.633909e-02	6.165594e-03
2.120000e+02	4.990372e-01	4.663730e-01	4.322268e-01	2.908654e-01	2.212764e-01	1.007689e-01	5.633918e-02	6.165596e-03
2.130000e+02	4.990372e-01	4.663730e-01	4.322268e-01	2.908656e-01	2.212767e-01	1.007691e-01	5.633928e-02	6.165598e-03
2.140000e+02	4.990372e-01	4.663730e-01	4.322269e-01	2.908658e-01	2.212770e-01	1.007693e-01	5.633936e-02	6.165600e-03
2.150000e+02	4.990372e-01	4.663730e-01	4.322269e-01	2.908660e-01	2.212773e-01	1.007695e-01	5.633945e-02	6.165602e-03
2.160000e+02	4.990372e-01	4.663730e-01	4.322269e-01	2.908662e-01	2.212776e-01	1.007697e-01	5.633953e-02	6.165603e-03
2.170000e+02	4.990372e-01	4.663731e-01	4.322270e-01	2.908664e-01	2.212778e-01	1.007698e-01	5.633961e-02	6.165605e-03
2.180000e+02	4.990372e-01	4.663731e-01	4.322270e-01	2.908666e-01	2.212781e-01	1.007700e-01	5.633969e-02	6.165607e-03
2.190000e+02	4.990372e-01	4.663731e-01	4.322270e-01	2.908667e-01	2.212783e-01	1.007702e-01	5.633976e-02	6.165608e-03
2.200000e+02	4.990372e-01	4.663731e-01	4.322270e-01	2.908669e-01	2.212785e-01	1.007703e-01	5.633983e-02	6.165610e-03
2.210000e+02	4.990372e-01	4.663731e-01	4.322271e-01	2.908670e-01	2.212787e-01	1.007705e-01	5.633990e-02	6.165611e-03
2.220000e+02	4.990372e-01	4.663731e-01	4.322271e-01	2.908672e-01	2.212789e-01	1.007706e-01	5.633997e-02	6.165613e-03
2.230000e+02	4.990372e-01	4.663731e-01	4.322271e-01	2.908673e-01	2.212791e-01	1.007708e-01	5.634003e-02	6.165614e-03
2.240000e+02	4.990372e-01	4.663731e-01	4.322271e-01	2.908674e-01	2.212793e-01	1.007709e-01	5.634010e-02	6.165615e-03
2.250000e+02	4.990372e-01	4.663731e-01	4.322272e-01	2.908675e-01	2.212795e-01	1.007710e-01	5.634016e-02	6.165616e-03
2.260000e+02	4.990372e-01	4.663731e-01	4.322272e-01	2.908677e-01	2.212797e-01	1.007712e-01	5.634021e-02	6.165618e-03
2.270000e+02	4.990372e-01	4.663731e-01	4.322272e-01	2.908678e-01	2.212798e-01	1.007713e-01	5.634027e-02	6.165619e-03
2.280000e+02	4.990372e-01	4.663731e-01	4.322272e-01	2.908679e-01	2.212800e-01	1.007714e-01	5.634032e-02	6.165620e-03
2.290000e+02	4.990372e-01	4.663732e-01	4.322272e-01	2.908680e-01	2.212801e-01	1.007715e-01	5.634038e-02	6.165621e-03
2.300000e+02	4.990372e-01	4.663732e-01	4.322272e-01	2.908681e-01	2.212803e-01	1.007716e-01	5.634043e-02	6.165622e-03
2.310000e+02	4.990372e-01	4.663732e-01	4.322272e-01	2.908682e-01	2.212804e-01	1.007717e-01	5.634047e-02	6.165623e-03
2.320000e+02	4.990372e-01	4.663732e-01	4.322273e-01	2.908682e-01	2.212805e-01	1.007718e-01	5.634052e-02	6.165624e-03
2.330000e+02	4.990372e-01	4.663732e-01	4.322273e-01	2.908683e-01	2.212806e-01	1.007719e-01	5.634057e-02	6.165625e-03
2.340000e+02	4.990372e-01	4.663732e-01	4.322273e-01	2.908684e-01	2.212808e-01	1.007720e-01	5.634061e-02	6.165626e-03
2.350000e+02	4.990372e-01	4.663732e-01	4.322273e-01	2.908685e-01	2.212809e-01	1.007721e-01	5.634065e-02	6.165627e-03
2.360000e+02	4.990372e-01	4.663732e-01	4.322273e-01	2.908685e-01	2.212810e-01	1.007722e-01	5.634069e-02	6.165628e-03
2.370000e+02	4.990372e-01	4.663732e-01	4.322273e-01	2.908686e-01	2.212811e-01	1.007723e-01	5.634073e-02	6.165629e-03
2.380000e+02	4.990372e-01	4.663732e-01	4.322273e-01	2.908687e-01	2.212812e-01	1.007724e-01	5.634077e-02	6.165630e-03
2.390000e+02	4.990372e-01	4.663732e-01	4.322273e-01	2.908687e-01	2.212813e-01	1.007724e-01	5.634081e-02	6.165630e-03
2.400000e+02	4.990372e-01	4.663732e-01	4.322273e-01	2.908688e-01	2.212814e-01	1.007725e-01	5.634084e-02	6.165631e-03
2.410000e+02	4.990372e-01	4.663732e-01	4.322273e-01	2.908688e-01	2.212815e-01	1.007726e-01	5.634088e-02	6.165632e-03
2.420000e+02	4.990372e-01	4.663732e-01	4.322274e-01	2.908689e-01	2.212815e-01	1.007727e-01	5.634091e-02	6.165633e-03
2.430000e+02	4.990372e-01	4.663732e-01	4.322274e-01	2.908689e-01	2.212816e-01	1.007727e-01	5.634094e-02	6.165633e-03
2.440000e+02	4.990372e-01	4.663732e-01	4.322274e-01	2.908690e-01	2.212817e-01	1.007728e-01	5.634097e-02	6.165634e-03
2.450000e+02	4.990372e-01	4.663732e-01	4.322274e-01	2.908690e-01	2.212818e-01	1.007728e-01	5.634100e-02	6.165635e-03
2.460000e+02	4.990372e-01	4.663732e-01	4.322274e-01	2.908691e-01	2.212818e-01	1.007729e-01	5.634103e-02	6.165635e-03
2.470000e+02	4.990372e-01	4.663732e-01	4.322274e-01	2.908691e-01	2.212819e-01	1.007730e-01	5.634106e-02	6.165636e-03
2.480000e+02	4.990372e-01	4.663732e-01	4.322274e-01	2.908692e-01	2.212820e-01	1.007730e-01	5.634108e-02	6.165637e-03
2.490000e+02	4.990372e-01	4.663732e-01	4.322274e-01	2.908692e-01	2.212820e-01	1.007731e-01	5.634111e-02	6.165637e-03
2.500000e+02	4.990372e-01	4.663732e-01	4.322274e-01	2.908692e-01	2.212821e-01	1.007731e-01	5.634114e-02	6.165638e-03
2.510000e+02	4.990372e-01	4.663732e-01	4.322274e-01	2.908693e-01	2.212821e-01	1.007732e-01	5.634116e-02	6.165638e-03
2.520000e+02	4.990372e-01	4.663732e-01	4.322274e-01	2.908693e-01	2.212822e-01	1.007732e-01	5.634118e-02	6.165639e-03
2.530000e+02	4.990372e-01	4.663732e-01	4.322274e-01	2.908693e-01	2.212822e-01	1.007733e-01	5.634120e-02	6.165639e-03
2.540000e+02	4.990372e-01	4.663732e-01	4.322274e-01	2.908694e-01	2.212823e-01	1.007733e-01	5.634123e-02	6.165640e-03
2.550000e+02	4.990372e-01	4.663732e-01	4.322274e-01	2.908694e-01	2.212823e-01	1.007734e-01	5.634125e-02	6.165640e-03
2.560000e+02	4.990372e-01	4.663732e-01	4.322274e-01	2.908694e-01	2.212824e-01	1.007734e-01	5.634127e-02	6.165641e-03
2.570000e+02	4.990372e-01	4.663732e-01	4.322274e-01	2.908694e-01	2.212824e-01	1.007734e-01	5.634129e-02	6.165641e-03
2.580000e+02	4.990372e-01	4.663732e-01	4.322274e-01	2.908695e-01	2.212825e-01	1.007735e-01	5.634131e-02	6.165642e-03
2.590000e+02	4.990372e-01	4.663732e-01	4.322274e-01	2.908695e-01	2.212825e-01	1.007735e-01	5.634132e-02	6.165642e-03
2.600000e+02	4.990372e-01	4.663732e-01	4.322274e-01	2.908695e-01	2.212825e-01	1.007735e-01	5.634134e-02	6.165642e-03
2.610000e+02	4.990372e-01	4.663732e-01	4.322274e-01	2.908695e-01	2.212826e-01	1.007736e-01	5.634136e-02	6.165643e-03
2.620000e+02	4.990372e-01	4.663732e-01	4.322274e-01	2.908695e-01	2.212826e-01	1.007736e-01	5.634137e-02	6.165643e-03
2.630000e+02	4.990372e-01	4.663732e-01	4.322274e-01	2.908696e-01	2.212826e-01	1.007736e-01	5.634139e-02	6.165644e-03
2.640000e+02	4.990372e-01	4.663732e-01	4.322274e-01	2.908696e-01	2.212827e-01	1.007737e-01	5.634141e-02	6.165644e-03
2.650000e+02	4.990372e-01	4.663732e-01	4.322274e-01	2.908696e-01	2.212827e-01	1.007737e-01	5.634142e-02	6.165644e-03
2.660000e+02	4.990372e-01	4.663732e-01	4.322274e-01	2.908696e-01	2.212827e-01	1.007737e-01	5.634143e-02	6.165645e-03
2.670000e+02	4.990372e-01	4.663732e-01	4.322274e-01	2.908696e-01	2.212827e-01	1.007738e-01	5.634145e-02	6.165645e-03
2.680000e+02	4.990372e-01	4.663732e-01	4.322274e-01	2.908696e-01	2.212828e-01	1.007738e-01	5.634146e-02	6.165645e-03
2.690000e+02	4.990372e-01	4.663732e-01	4.322274e-01	2.908697e-01	2.212828e-01	1.007738e-01	5.634147e-02	6.165646e-03
2.700000e+02	4.990372e-01	4.663732e-01	4.322274e-01	2.908697e-01	2.212828e-01	1.007738e-01	5.634149e-02	6.165646e-03
2.710000e+02	4.990372e-01	4.663732e-01	4.322274e-01	2.908697e-01	2.212828e-01	1.007739e-01	5.634150e-02	6.165646e-03
2.720000e+02	4.990372e-01	4.663732e-01	4.322274e-01	2.908697e-01	2.212829e-01	1.007739e-01	5.634151e-02	6.165646e-03
2.730000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908697e-01	2.212829e-01	1.007739e-01	5.634152e-02	6.165647e-03
2.740000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908697e-01	2.212829e-01	1.007739e-01	5.634153e-02	6.165647e-03
2.750000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908697e-01	2.212829e-01	1.007739e-01	5.634154e-02	6.165647e-03
2.760000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908697e-01	2.212829e-01	1.007740e-01	5.634155e-02	6.165647e-03
2.770000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908697e-01	2.212829e-01	1.007740e-01	5.634156e-02	6.165648e-03
2.780000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212830e-01	1.007740e-01	5.634157e-02	6.165648e-03
2.790000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212830e-01	1.007740e-01	5.634158e-02	6.165648e-03
2.800000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212830e-01	1.007740e-01	5.634159e-02	6.165648e-03
2.810000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212830e-01	1.007741e-01	5.634160e-02	6.165649e-03
2.820000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212830e-01	1.007741e-01	5.634160e-02	6.165649e-03
2.830000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212830e-01	1.007741e-01	5.634161e-02	6.165649e-03
2.840000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212830e-01	1.007741e-01	5.634162e-02	6.165649e-03
2.850000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212830e-01	1.007741e-01	5.634163e-02	6.165649e-03
2.860000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212830e-01	1.007741e-01	5.634163e-02	6.165649e-03
2.870000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212830e-01	1.007741e-01	5.634164e-02	6.165650e-03
2.880000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212830e-01	1.007741e-01	5.634165e-02	6.165650e-03
2.890000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212831e-01	1.007742e-01	5.634165e-02	6.165650e-03
2.900000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212831e-01	1.007742e-01	5.634166e-02	6.165650e-03
2.910000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212831e-01	1.007742e-01	5.634167e-02	6.165650e-03
2.920000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212831e-01	1.007742e-01	5.634167e-02	6.165650e-03
2.930000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212831e-01	1.007742e-01	5.634168e-02	6.165651e-03
2.940000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212831e-01	1.007742e-01	5.634168e-02	6.165651e-03
2.950000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212831e-01	1.007742e-01	5.634169e-02	6.165651e-03
2.960000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212831e-01	1.007742e-01	5.634169e-02	6.165651e-03
2.970000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212831e-01	1.007742e-01	5.634170e-02	6.165651e-03
2.980000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212831e-01	1.007742e-01	5.634170e-02	6.165651e-03
2.990000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212831e-01	1.007743e-01	5.634170e-02	6.165651e-03
3.000000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212831e-01	1.007743e-01	5.634171e-02	6.165651e-03
3.010000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212831e-01	1.007743e-01	5.634171e-02	6.165651e-03
3.020000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212831e-01	1.007743e-01	5.634172e-02	6.165652e-03
3.030000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212830e-01	1.007743e-01	5.634172e-02	6.165652e-03
3.040000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212830e-01	1.007743e-01	5.634172e-02	6.165652e-03
3.050000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212830e-01	1.007743e-01	5.634173e-02	6.165652e-03
3.060000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212830e-01	1.007743e-01	5.634173e-02	6.165652e-03
3.070000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212830e-01	1.007743e-01	5.634173e-02	6.165652e-03
3.080000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212830e-01	1.007743e-01	5.634174e-02	6.165652e-03
3.090000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212830e-01	1.007743e-01	5.634174e-02	6.165652e-03
3.100000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212830e-01	1.007743e-01	5.634174e-02	6.165652e-03
3.110000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212830e-01	1.007743e-01	5.634174e-02	6.165652e-03
3.120000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212830e-01	1.007743e-01	5.634175e-02	6.165652e-03
3.130000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212829e-01	1.007743e-01	5.634175e-02	6.165653e-03
3.140000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212829e-01	1.007743e-01	5.634175e-02	6.165653e-03
3.150000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212829e-01	1.007743e-01	5.634175e-02	6.165653e-03
3.160000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212829e-01	1.007743e-01	5.634176e-02	6.165653e-03
3.170000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212829e-01	1.007743e-01	5.634176e-02	6.165653e-03
3.180000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212829e-01	1.007743e-01	5.634176e-02	6.165653e-03
3.190000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908698e-01	2.212828e-01	1.007743e-01	5.634176e-02	6.165653e-03
3.200000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908697e-01	2.212828e-01	1.007743e-01	5.634176e-02	6.165653e-03
3.210000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908697e-01	2.212828e-01	1.007743e-01	5.634177e-02	6.165653e-03
3.220000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908697e-01	2.212828e-01	1.007743e-01	5.634177e-02	6.165653e-03
3.230000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908697e-01	2.212827e-01	1.007743e-01	5.634177e-02	6.165653e-03
3.240000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908697e-01	2.212827e-01	1.007744e-01	5.634177e-02	6.165653e-03
3.250000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908697e-01	2.212827e-01	1.007744e-01	5.634177e-02	6.165653e-03
3.260000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908697e-01	2.212826e-01	1.007744e-01	5.634177e-02	6.165653e-03
3.270000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908697e-01	2.212826e-01	1.007744e-01	5.634177e-02	6.165653e-03
3.280000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908696e-01	2.212826e-01	1.007744e-01	5.634177e-02	6.165653e-03
3.290000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908696e-01	2.212825e-01	1.007744e-01	5.634177e-02	6.165653e-03
3.300000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908696e-01	2.212825e-01	1.007743e-01	5.634178e-02	6.165653e-03
3.310000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908696e-01	2.212825e-01	1.007743e-01	5.634178e-02	6.165653e-03
3.320000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908696e-01	2.212824e-01	1.007743e-01	5.634178e-02	6.165654e-03
3.330000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908696e-01	2.212824e-01	1.007743e-01	5.634178e-02	6.165654e-03
3.340000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908695e-01	2.212823e-01	1.007743e-01	5.634178e-02	6.165654e-03
3.350000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908695e-01	2.212823e-01	1.007743e-01	5.634178e-02	6.165654e-03
3.360000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908695e-01	2.212822e-01	1.007743e-01	5.634178e-02	6.165654e-03
3.370000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908695e-01	2.212822e-01	1.007743e-01	5.634178e-02	6.165654e-03
3.380000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908694e-01	2.212821e-01	1.007743e-01	5.634178e-02	6.165654e-03
3.390000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908694e-01	2.212820e-01	1.007743e-01	5.634178e-02	6.165654e-03
3.400000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908694e-01	2.212820e-01	1.007743e-01	5.634178e-02	6.165654e-03
3.410000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908693e-01	2.212819e-01	1.007743e-01	5.634178e-02	6.165654e-03
3.420000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908693e-01	2.212818e-01	1.007743e-01	5.634178e-02	6.165654e-03
3.430000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908693e-01	2.212817e-01	1.007743e-01	5.634178e-02	6.165654e-03
3.440000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908692e-01	2.212817e-01	1.007743e-01	5.634178e-02	6.165654e-03
3.450000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908692e-01	2.212816e-01	1.007743e-01	5.634178e-02	6.165654e-03
3.460000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908691e-01	2.212815e-01	1.007743e-01	5.634178e-02	6.165654e-03
3.470000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908691e-01	2.212814e-01	1.007743e-01	5.634178e-02	6.165654e-03
3.480000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908691e-01	2.212813e-01	1.007743e-01	5.634178e-02	6.165654e-03
3.490000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908690e-01	2.212812e-01	1.007743e-01	5.634178e-02	6.165654e-03
3.500000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908690e-01	2.212811e-01	1.007743e-01	5.634177e-02	6.165654e-03
3.510000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908689e-01	2.212810e-01	1.007743e-01	5.634177e-02	6.165654e-03
3.520000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908688e-01	2.212808e-01	1.007743e-01	5.634177e-02	6.165654e-03
3.530000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908688e-01	2.212807e-01	1.007743e-01	5.634177e-02	6.165654e-03
3.540000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908687e-01	2.212806e-01	1.007743e-01	5.634177e-02	6.165654e-03
3.550000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908686e-01	2.212804e-01	1.007743e-01	5.634177e-02	6.165654e-03
3.560000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908686e-01	2.212803e-01	1.007743e-01	5.634177e-02	6.165654e-03
3.570000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908685e-01	2.212801e-01	1.007742e-01	5.634177e-02	6.165654e-03
3.580000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908684e-01	2.212800e-01	1.007742e-01	5.634177e-02	6.165654e-03
3.590000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908683e-01	2.212798e-01	1.007742e-01	5.634177e-02	6.165654e-03
3.600000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908682e-01	2.212796e-01	1.007742e-01	5.634176e-02	6.165654e-03
3.610000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908681e-01	2.212794e-01	1.007742e-01	5.634176e-02	6.165654e-03
3.620000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908681e-01	2.212792e-01	1.007742e-01	5.634176e-02	6.165654e-03
3.630000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908679e-01	2.212790e-01	1.007742e-01	5.634176e-02	6.165654e-03
3.640000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908678e-01	2.212788e-01	1.007742e-01	5.634176e-02	6.165654e-03
3.650000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908677e-01	2.212786e-01	1.007742e-01	5.634175e-02	6.165654e-03
3.660000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908676e-01	2.212783e-01	1.007741e-01	5.634175e-02	6.165654e-03
3.670000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908675e-01	2.212781e-01	1.007741e-01	5.634175e-02	6.165654e-03
3.680000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908673e-01	2.212778e-01	1.007741e-01	5.634175e-02	6.165654e-03
3.690000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908672e-01	2.212775e-01	1.007741e-01	5.634174e-02	6.165654e-03
3.700000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908670e-01	2.212773e-01	1.007741e-01	5.634174e-02	6.165654e-03
3.710000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908669e-01	2.212769e-01	1.007741e-01	5.634174e-02	6.165654e-03
3.720000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908667e-01	2.212766e-01	1.007741e-01	5.634173e-02	6.165654e-03
3.730000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908665e-01	2.212763e-01	1.007740e-01	5.634173e-02	6.165654e-03
3.740000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908664e-01	2.212759e-01	1.007740e-01	5.634173e-02	6.165654e-03
3.750000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908662e-01	2.212755e-01	1.007740e-01	5.634172e-02	6.165654e-03
3.760000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908659e-01	2.212752e-01	1.007740e-01	5.634172e-02	6.165654e-03
3.770000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908657e-01	2.212747e-01	1.007740e-01	5.634171e-02	6.165654e-03
3.780000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908655e-01	2.212743e-01	1.007740e-01	5.634171e-02	6.165654e-03
3.790000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908653e-01	2.212738e-01	1.007739e-01	5.634170e-02	6.165654e-03
3.800000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908650e-01	2.212734e-01	1.007739e-01	5.634170e-02	6.165654e-03
3.810000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908647e-01	2.212729e-01	1.007739e-01	5.634169e-02	6.165654e-03
3.820000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908645e-01	2.212723e-01	1.007739e-01	5.634169e-02	6.165654e-03
3.830000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908642e-01	2.212718e-01	1.007738e-01	5.634168e-02	6.165654e-03
3.840000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908638e-01	2.212712e-01	1.007738e-01	5.634168e-02	6.165654e-03
3.850000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908635e-01	2.212706e-01	1.007738e-01	5.634167e-02	6.165654e-03
3.860000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908632e-01	2.212699e-01	1.007737e-01	5.634166e-02	6.165654e-03
